"match_id","game_creation","game_mode","map_id","paricipants"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"bYbhUhwJmNwrJ2xE58Jl3ejlzVp432LH-mUUkd51YyhtBqykjjUEPEqSWs-1e43a38hCYjGSQagVWw"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"TAFmayxljF29F13RjdkGGsVWrvIqlgEsniTNJGR7oSLx981OHFQEqvkyIxGjIZo2_-jIOkSix4CheQ"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"7wEp4WJfWy_M5QilnSPb6iOZRGM6PncgZoJn3DSgeGQSo4eSkAvsswz5GKpsNmAYfiw_aPnYtjmnow"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"9UHqsWIvJEixtja0oZUDswQA5h7YFiYw9vtfVF3yMAExdzIFQMatuSf0rdVJyknXKpyRlTy7WmR7aA"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"Qp-2UzJEKtnijfXRMqsav6_EnRVbqoNSV6Yjx1zQPcBwAc47um4B46c01Lw31Y38HGA5zGTMfhtLZg"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"raBFu_XdNml8sR_Hok5i1xyKCJ5Mw6qez4BYYbLZq3cEvXYbmKP8JkpL_G3RRunjJlkiBzmQ9OKjdg"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"En3Mk-PoDB1msIq8t_nxe1Td9lqtxqnhliHXZdZDcDBYYtBCTMPQ57gLK38y_Aw7o6Gad1rP10SFhg"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"fxU7BSMGg1VeXhLp2aE6q3SKjrUaAOdkHdDN13xWPaw1ujltmRfaz3_u6WcOpJ7TfkB-R9RKeHoLag"
"EUN1_3503229508","2023-12-04 20:09:54.126","CLASSIC",11,"hI1yc6fscaHKryRszezWVByMCOHI-m79OYSRkh-zM6PsoL8IDvVAdLC-o-rVWLlo_XGJUoK4LXeBIA"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"x-tlpVUIhTP4bcbGiKA9CInSQbtmKt0KQiYEzJpfyq2Hufh8QSaAXGZN6mAXg8f1twdGF337r4RlAg"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"f0BEp9aEFyWwr4A2VynnFI4yVQM9S8xL1bapvbNW3FJn1FdQPRdTHwR6XYzAeDorU0tGns9q1JpT3A"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"KoLf-n9B0_DliT1ubpwHtXDh1cbmG21iOrtQxwS1Lw2018wljR-Op-eTTxAsycVzaYDwUvEtHQK1bA"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"VsV8ZJHxMfkgMziuwE01seYF3FjO1f34TtZdCDgbTQ6zEwbMMHoRDfr6mSsnNezQ1IDfLrA6tMs8QQ"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"AM8L3AWTQ5NBGC1lVuhhJCGJRRmwwafg5IOD9VuYkluT9dGZgLGimUpjs7_teaTsdH3Z5nAbDKjI6w"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"McIh4sFqaK1p-NqW0J99MQUO7eQzkns5djJwg2Qz0akASilHVeAgyyFVmCKeGentEtBOloANUo_nuQ"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"MtcbBJjxm4ukGz57lcFVUj0CEwkb42M33aKQrbLCOLzqfhQnwo1WJUUn5G7LtKbFxtq9MFmES_DDZg"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"YOZYGye8c5FEfT9yg3HqC52kaAeaYEnN_0UhAfvEC8oU_xu_Ma7Rb0oD6DyMrSEEivUv_mxPSL_rcg"
"EUN1_3503115366","2023-12-04 17:41:23.845","CLASSIC",11,"V4Tos2wle8KqLU7exLp29GUGlgG7uQxw7hHaSQb4WZUzUHc8nmiYjtVL1LRNFPu8Ct0ZAP0D4_V6bg"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"mDvV_YUwGIBBb3OJr_XkrAXQ_6qvaXEhKHS1lClo0iL9n8NNciI4WPwRJI3Xw5mW-zP3XMD7NyEizQ"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"nTe0hjdvJtkhZ8LIwF3hv-oT2x66oO7ieuanYfUPHtsRQzsnLpqPF89wgUZ1fdKhgDjpSVd065IRNA"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"-dpZDY-llKRSA0hteHaF-XEiOkKjVVvhBPNHsebbJdSyN5ilxN-O5scth7aPFD3ohcpApHqQ1qkQ7w"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"afIA-Y5x_BtbtzoPP_koaVCBecfm9LuzukOZ_1_jYe_Ly_YAXQtCER3lxogZnYdVQLzpHFROY2UVig"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"Eb0T-NETtROXjU11WWyfyAD-6BnSZ5PRzlyayDKPmoYul9RmQpKhcCvVyIgf_Mz6RGwh7qF7x0vGkg"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"YPNYRJF3pCCWh3e-Od4ud910PD6thcfS6k3qlp_9WpDjQLg9nbMeOq-ktdM0MxUUYqc-4kmH1OZ0RA"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"83RxGR1EL9MJGfOlSLJJcXSYqH-5A7kF7mi-C9dMsHROTQrY0qxJqd-2iyrMY7x0c2fjd8nZMUSJ_w"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"n9UWY3PaZoVWQE_Kijr7g2NhreEsBhrO6GQ9-_YJkKizViuqxfWAjLWMfENRyIkdUx0CMddPd5e9eA"
"EUN1_3502820747","2023-12-03 22:22:40.204","CLASSIC",11,"kllB4E1n0tGDfwztSS_riOCqq27zwnsTTy8ZTDLV5frNuxBL-BgfoTDEYMsQhCslcyixJqNyFvphnQ"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"EZzOizaVlM1V-_UpR1OS8Fvib0N_ciOBHeogJryNJeU7oiKxDxBsZZCdPS8UZLijlfPlkmK9k9uuUg"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"K5nJvvecKL1mU21Zm5LUg9-td1Nslwlj-YWdD2gjYE49MZWUIYfSv_QLqC_6GDju-0AlHcn6QfrPbA"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"Spb6m8jhWZ6bzGAxlZ6--Q5EK85zns2aMEhs3R48BiUiO5nT4abfYn1exKQ8BaI8fmko2xs4TaaiRA"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"oEsUqqluQrdD5CmhGNWyKnkOh_g2hDRcop9kTLWQ-ozQlDZeW8wG2Ctx2Hth3klq5XxJ1RN5Cgd7Hw"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"do2Vi9HxzIulSSGjVG53vJzKknqrn3x7PMuXg_uZUAl4F7yy_sgst9jULbkrDSr2FQnnA_QMeZgr8A"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"nbUtTeAEv7pZXqNYORrkHzN77m42livYA6wFHwPM92hpGMiQtib-_aRs9oZqK1AjhRq77wko312i6w"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"Rkzf3VaFa4xrSo7NR6CcOBT6L1KzXhUYIluXAuWsFvjoeg-V88Aqjyzcb-o2a3JPwi4IZRq3c97ELQ"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"rQPsdP_NbTjfa5OXPubtvc3gJZcKZFjaMj6EJeAnNqyehcheOfuIqvrtDABf26apv_Vt3boqvtS7xQ"
"EUN1_3501341102","2023-12-01 16:39:11.569","CLASSIC",11,"06aLFLbhmCnAjwT3R55EZWvTVeiSYlX9BbB1vqAdszZ40NT_eGOGcqrAHA_sOJgIVLaWBJxnqz3spw"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"XAsuUjlyWvrpnMg1NVjMom2z1RSD_Oq54btGq99nf3WBzY-9GPkfHTq1DysTAs_4Jz7CLgpWTsKaHQ"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"2rT-xEKA26OLCVntvHLhbItJrC-zR3Wc0FtUzDbx4nJCUNsP5Z-_RKMjy6dyPDXHJyAptaHTKuuJ8g"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"oIGOBhg0OV-nU8MecxDPS5ieI9IsCS3AJu1a_gdR1TN9MSjeFR5I6Jx_BiTIBh4ECG_PwgXtnXUu4A"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"i0ztnlOVeB1wDjI5WZMRX7NT9GTbYPTInkKvig2NluC4hMeOgdAlOQ7YtfcMJqcX7InF-5BT4USZtg"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"Eo6ha9YmnmbtiOnEwsakq09ID6hP4xVUdS96yk7-1nZIDV52xLAUB0vr5CCHPuK-v-Zxbwgs8LouAA"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"hattTSW85e3YQHA6HuBzll0bh3UHZnoBroOCpmpHE-tNqmWZY8YK11IisAUvWGJWMJDaeNgE-VpY1g"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"tST-urGhNokMHae27Iu93GCH8WAKmeEsq_GYHZS3L7kXlmuLlwSSz25MTBqdfE-oOByTt-SiRylMbQ"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"Gv9kyDknWZHtS-Vz7UN0KeZNM5SprnVtfe-6lWIbg--MzNwdlGG5GIS160O5nSCkZX0wVya6N2Nv3w"
"EUN1_3501315075","2023-12-01 15:57:56.014","CLASSIC",11,"tVuT5XqXzxNYCKnk3QrbmYVGKBYbJ9dLd2s0HqWLELL_7NeYFqm74QPubts5yEwazl_2bM1K3yJfBQ"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"PceC8S2DiSvS-VDhaePxnQXXscy15xVEmLTau_FcsezbigcjRZ6g-8K1a1IQa1CCs8NWyj5euN6OZg"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"74UQD4FVXGbAuj-s176l4RLIl3SCdUk0IOHUw-KlEO9qVoz-FpujuuetB0RokT8NBu9Z1TuqqNPoGw"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"gQ8i6ztyIanOt0UWVTXTKP5nH4RJ3StBfAp0odYUy2u89LW5Qpz1Len5sC__BCs2cwvpruL2zroa7w"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"p2BgEKa_Ncoq0sVyEHgf4YBLfKgfoECTMoz6gAf-AB0HxYmKga_28EWkYY5e-6T05CaZggdkV3MlMw"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"ESkC6R_v5hS2TvxJtOaSjVPyx_J4IyrChzeutpjtMp8-dyMrGYCgHKXI4otSUYr8jE1iIoBG8-9Teg"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"pbGuKzmVCPIDJqNmjLaYJJwGv7oy0VAbtPhaaqfL-ofiXZzdVJd8ERNwrtzYWCCZkB1XuhHvSOa6GA"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"eTM28Q58cCGb2B2jknfy5r8a9KbTgm8ahPOTc5VLS4cBOHMXGybTq0YF6jI_IPNJpuhxxLcjsmKpDQ"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"P1wTV_AJpxq3Q3Yz-Apn8yUU8O33gb1zUQu6v0-QC4vH0ZfsfvCmd8nOvGOWW-3DwXy9NQ2VgJpIuA"
"EUN1_3500823554","2023-11-30 16:41:57.108","CLASSIC",11,"vNJJBJt0c4heYXdJAQ5t0cf9xyFpmsC-cVHTREXJR7df3FQe6Idq0rsHPfyLfPCFtw7THoaW06jvXg"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"IQguse6UBkJ8-P0L-puZujT1bbgKK6BZwTI84OqurBLSFPDzDt0UacE8AG2edHdsEl_CNxcdWxWm3A"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"FnjRtQb6FKWRpIGovklPLAneTnl_hC18-THI7wJcb6nKOQJCV0x546HRqJFSfOoKSPgVJjQmIjMr9g"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"pQSkoMuXZOoM_HQmYf84Ej-2EMa0ANNCrieNDoQrpETMSdbrT42Ifiz9scVncyIDD2NksN3KEj9zfg"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"XLYdXEVcTBAH5VsCW4y_Z_KTCra7lcsIE8YyfgBpVxyuH0W2MiTP21zAEKM9lTp1Te9Bq-ts0xF4bA"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"gq9cK-Ap4VJ2p5zm8K9ZRzIeJUTF2-LH4o3jHmetKND7ewQETldDKz79MgUZmkRT_ApQCjtZFfvhBg"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"FLiCd0eEjEL20aHYEoWG0NeMEiTbAuWm2ffWDCmDcHqhGBGbuJWCr8-5575ZnjGgxhYQ_CnloXC5yQ"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"hzMQeyluZXeZ0MBsvScqw6hCHx8-imnhezOQJcYN1qM_kC1GMyrv5mMPDcylNO2CCfJmBmznLacyMg"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"7fqz0sQ1fQs99cj7rBJphpXxfazrhxI7esAOsqrj478HsPD9gCJXT35y7t4kqT0UYblqjgIsd2g5Eg"
"EUN1_3500796870","2023-11-30 16:01:57.154","CLASSIC",11,"oow40aIY-2iiXTgsyzVDLjdK2uOryF7ingGCDSOyG7Y0Yp6cutLXcQmKYK0pOTtoBwrGEL8wnwpuxQ"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"ZPudFw2ckdN4ex7ml0RK9r3awG90bn4Yl-TL1-Hc93Dp-OOrUV2lUM9Z_hXNNEZjfF9gBksYlhHy9w"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"aOd5GISCfArWWLOCgVUMaFun4Xh5GfaSRGVWAaJl_PDZUH43_V8IzXkxdNwVKkAEpo7yGbn4Y2Lfzw"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"ni1PpYmeSpDqJNr2ZKLKQzJX8aGPmdDusxLfgiLkkZzmC9AcUUgJmD2E6D_c6BTg4yXZKEjxQYVN-w"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"R4TyrJHOrKkeIYF27xYLeWfVFRdxxgkaNegLvBsiBnZuwlm106fxM9Gp_9ZtskYuVmGH4I093qjg4g"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"xch5Y0qHKIxeekEYOags43mA1atJ39bSKeM0ohmaFAw7K-T95h6ikv0dJPIrQzM9dNvnNNDwOYjYWQ"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"eV2SAcuhoNa_grI-5gJK6hgTt56EO7xmZA6MhMLHzwKQWpeLTqD4dOb73DTuN4ozJslrTR95eeFdWw"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"woqNoOzDzZJnsiNMMB6V5lERrs5UdGfwOJ6OWUtoLbVqnJq486QmbBvWedWcnTjkz1cxZjkqxHE4eA"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"3C-OrHyQ2I5qCB1_MIBQjIoZDIWezH_LlF9bFX85Z6xgao_sB9aggP9eKAi4z9uReWJ3HK6hIL6YQw"
"EUN1_3500577526","2023-11-29 23:21:34.408","CLASSIC",11,"V55ljVtbtqVXyUVZXoH1sd7OytAcv-cuXHb2xcFaezi6iK4ikxuve9y1LWyXMGV9sBVFrrPiZWAEdw"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"Fk2YIW3ZiJH-IowOCs2yaE4B07I3OTUb7hBMgIk6F43dmd3GsXc4_4PmsF-IuW6VKPOkGmwC1S7sAw"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"zgZ1ppmkUkyYhKd7zgIL_Dd-Ppv3CmeEjWzrxfp8JZkMDGOK65KEcgtx2VehFjgQrtlqgfWMdVk8EQ"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"a-2jpJFUHh9WbUiP_018z7KavkRGueyXWSfAPsJud3ewtMsvnok4v-9IO_hiAqdnpkMx8rbilbJGaQ"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"Yzr7IrmPQmGYHEg9Nc9isOs0Bvso9ocI7NbgnjR0NGNchKrjl1TihamWuPnSFAHVkdfuhsaqkzpbVA"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"YmOgycu56WvMkOKMV6QPf5X0xcnG73rpHn3gDufWxUQ5SbMWbX6kZevfFb6r3mDUs8dGByf_N_Wm1Q"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"LV9pht7R86si54j_E6UALNOSPcjKRRPF0Rev7PIctHDXun_ndvWSKe__KZg_CnZo-T8egXRGeF10Zw"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"P6Yh1nRbZsQDElzU-joB_yrREpyYsY7OFZmEsP2bShhW1T6I7emRpoCwdDknBrm2lcipfe9mlDhFgA"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"tNHDPZpshny2VIrj-svbab155OBbLd6TwVL98jmIxjtdSMkR7g1BehXzgDU8xDWJYLnbOjolTEXv5Q"
"EUN1_3500557071","2023-11-29 22:39:46.258","CLASSIC",11,"KeX8T1knA_tNUyGB6jzQK8byq9NFS-BLD5-w3TdnwsKQEisG7kaOB2F77i2Cn-w0S-X-qOg_MQm4bg"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"Tv8wR5QTyxIR_ydHDC78aYh3MWm_4VjO2dMolnUkkQneixLxzDvZxx9lZFD8QHjhWco3jS7-WMXzRQ"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"ELG_3Ew8mjcBfHP7rRMYM0-sbEcnixUhiLLbXi1c-CPtwyykbNDascf6lwT8_iwN9dmfbWcSeBZllw"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"8py4BOUTh1ZtQVj4an17eisGrOzmu4CqaK75cyk9xXXcd9qr_8Doz9nADYlSoWGuiVO39PQIv9ejkw"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"riG8CLOp8CYD8_pEqPXzsOS7uhDMBhLMYiO_GrpEvOy9WcD9FbLCRaxLMMjWBPFhgnwnsyaRvyLKbA"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"fgKX8-_Gw-PNjHehjKrSk2kRvvbF_5hiah4yqqEw3ZmR68hvll_JEPJnH450tvOue7H5lvj28g8aIQ"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"FKvpj5TBb--tpVZjNt9aw-N9Pgrb9JEDZN11v5Uk-YNbNCAiTEiHT6idmiPt7CzqMrhoXh1CjaeoMA"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"nd4THvV1M8ERz3_WyMn7mNEk2JfnVU8MyCTgxpuh39f9-zNoHyPYPndnO0BzOFG8cE9vuu0FtfdpOQ"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"5fjtLFFl-JqFlfr2Jk9jTHbrIrjKQI3srHys0hSb0c85h19twVTZcJaL6ttTshLpo2z16Gp7i4VRag"
"EUN1_3500339651","2023-11-29 17:35:55.674","CLASSIC",11,"118y3MRLJu-nYH-o5chj4XPup5NooUtzBDM8sCOaUYKsRqWaMzuKTLt4Fg6y8pV8SCOz7maJzJdz1A"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"u46d88e0C4KUyWlZOVTVRARG70dwT8-6PsVEl0DV056DCB_F4qkZwGBNllq-y1sEy2i-i9FgnmjeDg"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"BQfoga7pJUUlZVNxinf6sGixVGrZ2Jx5x5RpU22kEp7erkvL4s8aul-_UEBI1zFUilrwCbKRwpdOtg"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"-_h9m6_3fGKNbyXrA66BlT5jIciZIIr6-ifgwVzjObZuTLKhcPco3K4-abYB0hHZINGbyyTKoQ5aLA"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"wFs9eOqLW7ZVsqwSd0_C-8fmqY9ySynp40pzymvNIMkPcs5J-rXdOz81BzUv6hm0vV64PkbGZkF5hg"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"qIwv_yFidX0YqOwV5x7lA6eljZndzY3dRzX-ri0YyTvvg1YSbRnX13LeLlXhaTw9ub5w4879JJ94TA"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"6BR9u_taK7o0jmRVytmEKLPN6VW9K3I5Xhk2uIDlBz49PobHcUcVBQFHlSq_TBQyXoODLNRMQFQ1hg"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"vNJJBJt0c4heYXdJAQ5t0cf9xyFpmsC-cVHTREXJR7df3FQe6Idq0rsHPfyLfPCFtw7THoaW06jvXg"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"zwlLeN31xQwaocZE1bEC_i4Y91Rr6-VDrwrkPCi2G-SX889BGKzpT3IdtxhhdxncCX9cMjTgnoekAA"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"QjSIIdEXwdDDA0m8XWSb86W1DSLIEdoaGSgVRwdWHsg5bWRdtZ21NTr7KzjtkgblMCocdl7XVjxVfw"
"EUN1_3500225150","2023-11-29 13:43:02.494","CLASSIC",11,"bvGLRR-C7tXO4QlW5w8zTg2_k6Alvex1Q5NHi74J7M6t4G71dbTCU8Mz88NnPqvnMrdJdUBzwlQSHA"
"EUN1_3497906384","2023-11-25 14:22:06.143","CLASSIC",11,"9IpDZGMUKSXTIeRgwCEE7YNYmbkbTucgVg0nvFHZSvZAv7fIWDyqGh25KNVzg_UwuZHLp2rGa0CDEQ"
"EUN1_3497906384","2023-11-25 14:22:06.143","CLASSIC",11,"zdgN_LDWfIxppmvmHwfjX7KcIch5Jh0nQ1NUoTSMKiGm3OyD9WjI7wp905dVfSv20Ut6dlNy89l0Jw"
"EUN1_3497906384","2023-11-25 14:22:06.143","CLASSIC",11,"SWDaPPCgPJZ3hVq_wYhIhHzj_QBssCuyDMGtQKm7Ubv6vDB78YP7dR1AzjWIrPQMg0Tp3afwYXusCA"
"EUN1_3497906384","2023-11-25 14:22:06.143","CLASSIC",11,"2BOXBsKs0w3zdfTOS81AQa9u4QYrTvp8xupP36WITIzVRXvpH8ansJkzqeRqnfc4QNLW8ZKHhhbcYw"
